QueryNumber;Result
92;[311, 359, 0.5773502691896257]
92;[312, 360, 0.5773502691896257]
92;[313, 361, 0.5773502691896257]
92;[314, 362, 0.5773502691896257]
92;[315, 363, 0.5773502691896257]
92;[316, 364, 0.5773502691896257]
92;[320, 365, 0.5773502691896257]
92;[323, 366, 0.5773502691896257]
92;[327, 367, 0.5773502691896257]
92;[336, 368, 0.5773502691896257]
92;[337, 369, 0.5773502691896257]
92;[340, 370, 0.5773502691896257]
92;[341, 371, 0.5773502691896257]
92;[342, 372, 0.5773502691896257]
92;[349, 373, 0.5773502691896257]
92;[352, 374, 0.5773502691896257]
92;[357, 375, 0.5773502691896257]
92;[361, 376, 0.5773502691896257]
92;[363, 377, 0.5773502691896257]
92;[364, 378, 0.5773502691896257]
92;[366, 379, 0.5773502691896257]
92;[367, 380, 0.5773502691896257]
92;[368, 381, 0.5773502691896257]
92;[369, 382, 0.5773502691896257]
92;[371, 383, 0.5773502691896257]
92;[372, 384, 0.5773502691896257]
92;[383, 385, 0.5773502691896257]
92;[386, 386, 0.5773502691896257]
92;[390, 387, 0.5773502691896257]
92;[391, 388, 0.5773502691896257]
92;[392, 389, 0.5773502691896257]
92;[393, 390, 0.5773502691896257]
92;[396, 391, 0.5773502691896257]
92;[397, 392, 0.5773502691896257]
92;[400, 393, 0.5773502691896257]
92;[401, 394, 0.5773502691896257]
92;[407, 395, 0.5773502691896257]
92;[408, 396, 0.5773502691896257]
92;[409, 397, 0.5773502691896257]
92;[410, 398, 0.5773502691896257]
92;[414, 399, 0.5773502691896257]
92;[416, 400, 0.5773502691896257]
92;[418, 401, 0.5773502691896257]
92;[419, 402, 0.5773502691896257]
92;[420, 403, 0.5773502691896257]
92;[421, 404, 0.5773502691896257]
92;[422, 405, 0.5773502691896257]
92;[424, 406, 0.5773502691896257]
92;[425, 407, 0.5773502691896257]
92;[430, 408, 0.5773502691896257]
92;[436, 409, 0.5773502691896257]
92;[440, 410, 0.5773502691896257]
92;[442, 411, 0.5773502691896257]
92;[443, 412, 0.5773502691896257]
92;[445, 413, 0.5773502691896257]
92;[454, 414, 0.5773502691896257]
92;[455, 415, 0.5773502691896257]
92;[461, 416, 0.5773502691896257]
92;[462, 417, 0.5773502691896257]
92;[466, 418, 0.5773502691896257]
92;[467, 419, 0.5773502691896257]
92;[471, 420, 0.5773502691896257]
92;[478, 421, 0.5773502691896257]
92;[480, 422, 0.5773502691896257]
92;[482, 423, 0.5773502691896257]
92;[484, 424, 0.5773502691896257]
92;[486, 425, 0.5773502691896257]
92;[489, 426, 0.5773502691896257]
92;[494, 427, 0.5773502691896257]
92;[503, 428, 0.5773502691896257]
92;[506, 429, 0.5773502691896257]
92;[510, 430, 0.5773502691896257]
92;[513, 431, 0.5773502691896257]
92;[518, 432, 0.5773502691896257]
92;[520, 433, 0.5773502691896257]
92;[523, 434, 0.5773502691896257]
92;[524, 435, 0.5773502691896257]
92;[528, 436, 0.5773502691896257]
92;[535, 437, 0.5773502691896257]
92;[538, 438, 0.5773502691896257]
92;[539, 439, 0.5773502691896257]
92;[541, 440, 0.5773502691896257]
92;[542, 441, 0.5773502691896257]
92;[546, 442, 0.5773502691896257]
92;[548, 443, 0.5773502691896257]
92;[554, 444, 0.5773502691896257]
92;[559, 445, 0.5773502691896257]
92;[562, 446, 0.5773502691896257]
92;[565, 447, 0.5773502691896257]
92;[568, 448, 0.5773502691896257]
92;[569, 449, 0.5773502691896257]
92;[572, 450, 0.5773502691896257]
92;[573, 451, 0.5773502691896257]
92;[575, 452, 0.5773502691896257]
92;[577, 453, 0.5773502691896257]
92;[579, 454, 0.5773502691896257]
92;[582, 455, 0.5773502691896257]
92;[583, 456, 0.5773502691896257]
92;[585, 457, 0.5773502691896257]
92;[587, 458, 0.5773502691896257]
92;[594, 459, 0.5773502691896257]
92;[601, 460, 0.5773502691896257]
92;[605, 461, 0.5773502691896257]
92;[607, 462, 0.5773502691896257]
92;[608, 463, 0.5773502691896257]
92;[612, 464, 0.5773502691896257]
92;[613, 465, 0.5773502691896257]
92;[616, 466, 0.5773502691896257]
92;[623, 467, 0.5773502691896257]
92;[626, 468, 0.5773502691896257]
92;[629, 469, 0.5773502691896257]
92;[630, 470, 0.5773502691896257]
92;[633, 471, 0.5773502691896257]
92;[636, 472, 0.5773502691896257]
92;[639, 473, 0.5773502691896257]
92;[640, 474, 0.5773502691896257]
92;[647, 475, 0.5773502691896257]
92;[650, 476, 0.5773502691896257]
92;[653, 477, 0.5773502691896257]
92;[657, 478, 0.5773502691896257]
92;[658, 479, 0.5773502691896257]
92;[659, 480, 0.5773502691896257]
92;[667, 481, 0.5773502691896257]
92;[669, 482, 0.5773502691896257]
92;[672, 483, 0.5773502691896257]
92;[673, 484, 0.5773502691896257]
92;[675, 485, 0.5773502691896257]
92;[683, 486, 0.5773502691896257]
92;[684, 487, 0.5773502691896257]
92;[685, 488, 0.5773502691896257]
92;[687, 489, 0.5773502691896257]
92;[689, 490, 0.5773502691896257]
92;[693, 491, 0.5773502691896257]
92;[694, 492, 0.5773502691896257]
92;[695, 493, 0.5773502691896257]
92;[698, 494, 0.5773502691896257]
92;[700, 495, 0.5773502691896257]
92;[702, 496, 0.5773502691896257]
92;[703, 497, 0.5773502691896257]
92;[705, 498, 0.5773502691896257]
92;[706, 499, 0.5773502691896257]
92;[707, 500, 0.5773502691896257]
92;[710, 501, 0.5773502691896257]
92;[715, 502, 0.5773502691896257]
92;[717, 503, 0.5773502691896257]
92;[719, 504, 0.5773502691896257]
92;[722, 505, 0.5773502691896257]
92;[727, 506, 0.5773502691896257]
92;[728, 507, 0.5773502691896257]
92;[730, 508, 0.5773502691896257]
92;[737, 509, 0.5773502691896257]
92;[742, 510, 0.5773502691896257]
92;[743, 511, 0.5773502691896257]
92;[747, 512, 0.5773502691896257]
92;[748, 513, 0.5773502691896257]
92;[749, 514, 0.5773502691896257]
92;[750, 515, 0.5773502691896257]
92;[751, 516, 0.5773502691896257]
92;[752, 517, 0.5773502691896257]
92;[757, 518, 0.5773502691896257]
92;[758, 519, 0.5773502691896257]
92;[762, 520, 0.5773502691896257]
92;[764, 521, 0.5773502691896257]
92;[770, 522, 0.5773502691896257]
92;[771, 523, 0.5773502691896257]
92;[772, 524, 0.5773502691896257]
92;[780, 525, 0.5773502691896257]
92;[785, 526, 0.5773502691896257]
92;[794, 527, 0.5773502691896257]
92;[805, 528, 0.5773502691896257]
92;[806, 529, 0.5773502691896257]
92;[807, 530, 0.5773502691896257]
92;[813, 531, 0.5773502691896257]
92;[824, 532, 0.5773502691896257]
92;[828, 533, 0.5773502691896257]
92;[829, 534, 0.5773502691896257]
92;[830, 535, 0.5773502691896257]
92;[832, 536, 0.5773502691896257]
92;[833, 537, 0.5773502691896257]
92;[836, 538, 0.5773502691896257]
92;[838, 539, 0.5773502691896257]
92;[841, 540, 0.5773502691896257]
92;[843, 541, 0.5773502691896257]
92;[844, 542, 0.5773502691896257]
92;[847, 543, 0.5773502691896257]
92;[848, 544, 0.5773502691896257]
92;[851, 545, 0.5773502691896257]
92;[852, 546, 0.5773502691896257]
92;[855, 547, 0.5773502691896257]
92;[859, 548, 0.5773502691896257]
92;[862, 549, 0.5773502691896257]
92;[867, 550, 0.5773502691896257]
92;[870, 551, 0.5773502691896257]
92;[873, 552, 0.5773502691896257]
92;[876, 553, 0.5773502691896257]
92;[882, 554, 0.5773502691896257]
92;[883, 555, 0.5773502691896257]
92;[886, 556, 0.5773502691896257]
92;[888, 557, 0.5773502691896257]
92;[889, 558, 0.5773502691896257]
92;[895, 559, 0.5773502691896257]
92;[896, 560, 0.5773502691896257]
92;[897, 561, 0.5773502691896257]
92;[898, 562, 0.5773502691896257]
92;[899, 563, 0.5773502691896257]
92;[901, 564, 0.5773502691896257]
92;[902, 565, 0.5773502691896257]
92;[906, 566, 0.5773502691896257]
92;[907, 567, 0.5773502691896257]
92;[915, 568, 0.5773502691896257]
92;[916, 569, 0.5773502691896257]
92;[926, 570, 0.5773502691896257]
92;[929, 571, 0.5773502691896257]
92;[931, 572, 0.5773502691896257]
92;[934, 573, 0.5773502691896257]
92;[936, 574, 0.5773502691896257]
92;[937, 575, 0.5773502691896257]
92;[944, 576, 0.5773502691896257]
92;[955, 577, 0.5773502691896257]
92;[958, 578, 0.5773502691896257]
92;[959, 579, 0.5773502691896257]
92;[962, 580, 0.5773502691896257]
92;[963, 581, 0.5773502691896257]
92;[964, 582, 0.5773502691896257]
92;[965, 583, 0.5773502691896257]
92;[967, 584, 0.5773502691896257]
92;[968, 585, 0.5773502691896257]
92;[970, 586, 0.5773502691896257]
92;[972, 587, 0.5773502691896257]
92;[976, 588, 0.5773502691896257]
92;[981, 589, 0.5773502691896257]
92;[982, 590, 0.5773502691896257]
92;[986, 591, 0.5773502691896257]
92;[992, 592, 0.5773502691896257]
92;[993, 593, 0.5773502691896257]
92;[995, 594, 0.5773502691896257]
92;[998, 595, 0.5773502691896257]
92;[999, 596, 0.5773502691896257]
92;[1005, 597, 0.5773502691896257]
92;[1009, 598, 0.5773502691896257]
92;[1012, 599, 0.5773502691896257]
92;[1016, 600, 0.5773502691896257]
92;[1017, 601, 0.5773502691896257]
92;[1021, 602, 0.5773502691896257]
92;[1024, 603, 0.5773502691896257]
92;[1025, 604, 0.5773502691896257]
92;[1029, 605, 0.5773502691896257]
92;[1030, 606, 0.5773502691896257]
92;[1032, 607, 0.5773502691896257]
92;[1033, 608, 0.5773502691896257]
92;[1034, 609, 0.5773502691896257]
92;[1040, 610, 0.5773502691896257]
92;[1043, 611, 0.5773502691896257]
92;[1046, 612, 0.5773502691896257]
92;[1047, 613, 0.5773502691896257]
92;[1048, 614, 0.5773502691896257]
92;[1050, 615, 0.5773502691896257]
92;[1052, 616, 0.5773502691896257]
92;[1053, 617, 0.5773502691896257]
92;[1055, 618, 0.5773502691896257]
92;[1056, 619, 0.5773502691896257]
92;[1057, 620, 0.5773502691896257]
92;[1058, 621, 0.5773502691896257]
92;[1062, 622, 0.5773502691896257]
92;[1066, 623, 0.5773502691896257]
92;[1070, 624, 0.5773502691896257]
92;[1074, 625, 0.5773502691896257]
92;[1076, 626, 0.5773502691896257]
92;[1081, 627, 0.5773502691896257]
92;[1084, 628, 0.5773502691896257]
92;[1095, 629, 0.5773502691896257]
92;[1096, 630, 0.5773502691896257]
92;[1099, 631, 0.5773502691896257]
92;[1101, 632, 0.5773502691896257]
92;[1103, 633, 0.5773502691896257]
92;[1104, 634, 0.5773502691896257]
92;[1105, 635, 0.5773502691896257]
92;[1106, 636, 0.5773502691896257]
92;[1108, 637, 0.5773502691896257]
92;[1110, 638, 0.5773502691896257]
92;[1111, 639, 0.5773502691896257]
92;[1114, 640, 0.5773502691896257]
92;[1115, 641, 0.5773502691896257]
92;[1116, 642, 0.5773502691896257]
92;[1118, 643, 0.5773502691896257]
92;[1124, 644, 0.5773502691896257]
92;[1125, 645, 0.5773502691896257]
92;[1126, 646, 0.5773502691896257]
92;[1127, 647, 0.5773502691896257]
92;[1128, 648, 0.5773502691896257]
92;[1129, 649, 0.5773502691896257]
92;[1131, 650, 0.5773502691896257]
92;[1132, 651, 0.5773502691896257]
92;[1134, 652, 0.5773502691896257]
92;[1135, 653, 0.5773502691896257]
92;[1136, 654, 0.5773502691896257]
92;[1137, 655, 0.5773502691896257]
92;[1140, 656, 0.5773502691896257]
92;[1141, 657, 0.5773502691896257]
92;[1146, 658, 0.5773502691896257]
92;[1152, 659, 0.5773502691896257]
92;[1155, 660, 0.5773502691896257]
92;[1157, 661, 0.5773502691896257]
92;[1159, 662, 0.5773502691896257]
92;[1161, 663, 0.5773502691896257]
92;[1162, 664, 0.5773502691896257]
92;[1163, 665, 0.5773502691896257]
92;[1164, 666, 0.5773502691896257]
92;[1165, 667, 0.5773502691896257]
92;[1167, 668, 0.5773502691896257]
92;[1168, 669, 0.5773502691896257]
92;[1172, 670, 0.5773502691896257]
92;[1175, 671, 0.5773502691896257]
92;[1179, 672, 0.5773502691896257]
92;[1181, 673, 0.5773502691896257]
92;[1188, 674, 0.5773502691896257]
92;[1190, 675, 0.5773502691896257]
92;[1191, 676, 0.5773502691896257]
92;[1198, 677, 0.5773502691896257]
92;[1200, 678, 0.5773502691896257]
92;[1201, 679, 0.5773502691896257]
92;[1210, 680, 0.5773502691896257]
92;[1214, 681, 0.5773502691896257]
92;[1215, 682, 0.5773502691896257]
92;[1220, 683, 0.5773502691896257]
92;[1222, 684, 0.5773502691896257]
92;[1224, 685, 0.5773502691896257]
92;[1226, 686, 0.5773502691896257]
92;[1239, 687, 0.5773502691896257]
92;[5, 688, 0.5773502691896257]
92;[42, 689, 0.5773502691896257]
92;[106, 690, 0.5773502691896257]
92;[107, 691, 0.5773502691896257]
92;[124, 692, 0.5773502691896257]
92;[149, 693, 0.5773502691896257]
92;[156, 694, 0.5773502691896257]
92;[203, 695, 0.5773502691896257]
92;[215, 696, 0.5773502691896257]
92;[251, 697, 0.5773502691896257]
92;[263, 698, 0.5773502691896257]
92;[269, 699, 0.5773502691896257]
92;[278, 700, 0.5773502691896257]
92;[284, 701, 0.5773502691896257]
92;[296, 702, 0.5773502691896257]
92;[360, 703, 0.5773502691896257]
92;[584, 704, 0.5773502691896257]
92;[651, 705, 0.5773502691896257]
92;[670, 706, 0.5773502691896257]
92;[677, 707, 0.5773502691896257]
92;[686, 708, 0.5773502691896257]
92;[734, 709, 0.5773502691896257]
92;[775, 710, 0.5773502691896257]
92;[793, 711, 0.5773502691896257]
92;[826, 712, 0.5773502691896257]
92;[904, 713, 0.5773502691896257]
92;[946, 714, 0.5773502691896257]
92;[947, 715, 0.5773502691896257]
92;[1041, 716, 0.5773502691896257]
92;[1051, 717, 0.5773502691896257]
92;[1075, 718, 0.5773502691896257]
92;[1082, 719, 0.5773502691896257]
92;[1117, 720, 0.5773502691896257]
92;[1119, 721, 0.5773502691896257]
92;[1138, 722, 0.5773502691896257]
92;[1218, 723, 0.5773502691896257]
92;[515, 724, 0.5773502691896257]
94;[742, 0, 0.8123034064618775]
94;[435, 1, 0.7940005772877065]
94;[745, 2, 0.5773502691896258]
94;[270, 3, 0.5773502691896258]
94;[1197, 4, 0.5773502691896258]
94;[1234, 5, 0.5773502691896258]
94;[43, 6, 0.5773502691896258]
94;[125, 7, 0.5773502691896258]
94;[220, 8, 0.5773502691896258]
94;[264, 9, 0.5773502691896258]
94;[342, 10, 0.5773502691896258]
94;[359, 11, 0.5773502691896258]
94;[362, 12, 0.5773502691896258]
94;[442, 13, 0.5773502691896258]
94;[498, 14, 0.5773502691896258]
94;[504, 15, 0.5773502691896258]
94;[705, 16, 0.5773502691896258]
94;[721, 17, 0.5773502691896258]
94;[955, 18, 0.5773502691896258]
94;[1016, 19, 0.5773502691896258]
94;[1156, 20, 0.5773502691896258]
94;[1204, 21, 0.5773502691896258]
94;[740, 22, 0.5773502691896258]
94;[1123, 23, 0.5773502691896258]
94;[1199, 24, 0.5773502691896257]
94;[46, 25, 0.5773502691896257]
94;[1143, 26, 0.5773502691896257]
94;[114, 27, 0.5773502691896257]
95;[1110, 0, 0.6926069420999458]
95;[140, 1, 0.688403551908878]
95;[441, 2, 0.6798391747740777]
95;[446, 3, 0.6642229707272849]
95;[440, 4, 0.6256614240492988]
95;[443, 5, 0.6256614240492988]
95;[1041, 6, 0.6256614240492987]
95;[1047, 7, 0.606683494194899]
95;[484, 8, 0.6027943923913829]
95;[778, 9, 0.5772332630756831]
95;[24, 10, 0.5772332630756831]
95;[1172, 11, 0.5772332630756831]
95;[1206, 12, 0.5772332630756831]
95;[587, 13, 0.576905490485453]
95;[594, 14, 0.576905490485453]
95;[383, 15, 0.5769054904854529]
95;[257, 16, 0.576781223534824]
95;[172, 17, 0.576576676343408]
95;[959, 18, 0.576187643042296]
95;[258, 19, 0.5751931826338764]
95;[295, 20, 0.5751931826338764]
95;[1075, 21, 0.5749651740075341]
95;[1077, 22, 0.574965174007534]
95;[1067, 23, 0.574965174007534]
95;[20, 24, 0.5725334317114541]
95;[1045, 25, 0.5725334317114541]
95;[322, 26, 0.5709850244485364]
95;[961, 27, 0.5709850244485364]
95;[913, 28, 0.5698728807565228]
95;[1078, 29, 0.5698728807565228]
95;[174, 30, 0.5698728807565228]
95;[246, 31, 0.5698728807565228]
95;[314, 32, 0.5698728807565228]
95;[397, 33, 0.5698728807565228]
95;[803, 34, 0.5698728807565228]
95;[815, 35, 0.5698728807565228]
95;[899, 36, 0.5698728807565228]
95;[907, 37, 0.5698728807565228]
95;[928, 38, 0.5698728807565228]
95;[473, 39, 0.5681598085196842]
95;[422, 40, 0.5681598085196842]
95;[814, 41, 0.564734064253714]
95;[629, 42, 0.56014570596458]
95;[611, 43, 0.559583222660503]
95;[964, 44, 0.559583222660503]
95;[242, 45, 0.5557070005852102]
95;[59, 46, 0.5550262843514894]
95;[602, 47, 0.5550262843514894]
95;[950, 48, 0.5505405873570245]
95;[241, 49, 0.5505405873570245]
95;[842, 50, 0.5447476700150485]
95;[437, 51, 0.5447476700150485]
95;[163, 52, 0.5447476700150485]
95;[204, 53, 0.5447476700150485]
95;[508, 54, 0.5447476700150485]
95;[543, 55, 0.5447476700150485]
95;[689, 56, 0.5447476700150485]
95;[886, 57, 0.5447476700150485]
95;[897, 58, 0.5447476700150485]
95;[952, 59, 0.5447476700150485]
95;[1074, 60, 0.5447476700150485]
95;[1081, 61, 0.5447476700150485]
95;[1159, 62, 0.5447476700150485]
95;[1165, 63, 0.5447476700150485]
95;[1195, 64, 0.5447476700150485]
95;[904, 65, 0.5447476700150485]
95;[370, 66, 0.5447476700150484]
95;[1112, 67, 0.5419451788472422]
95;[1062, 68, 0.5419451788472422]
95;[630, 69, 0.5418628809089125]
95;[969, 70, 0.5338205929682635]
95;[490, 71, 0.5276605724854375]
95;[504, 72, 0.5276605724854375]
95;[566, 73, 0.5276605724854375]
95;[922, 74, 0.5244968779660021]
95;[364, 75, 0.5244968779660021]
95;[710, 76, 0.5244968779660021]
95;[747, 77, 0.5244968779660021]
95;[1136, 78, 0.5244968779660021]
95;[190, 79, 0.524496877966002]
95;[352, 80, 0.524496877966002]
95;[1016, 81, 0.524496877966002]
95;[1071, 82, 0.5224400411982971]
95;[798, 83, 0.5224400411982971]
95;[885, 84, 0.5224400411982971]
95;[30, 85, 0.5223727748404928]
95;[150, 86, 0.5132915502455695]
96;[322, 0, 0.694222834481567]
96;[1005, 1, 0.6831205880252577]
96;[473, 2, 0.672325067811007]
96;[370, 3, 0.6666010129556431]
96;[673, 4, 0.647220812468092]
96;[607, 5, 0.6400768651557812]
96;[281, 6, 0.6277885298855533]
96;[658, 7, 0.618226707079771]
96;[63, 8, 0.6101366612973923]
96;[964, 9, 0.6097742953827839]
96;[37, 10, 0.6069518934848688]
96;[703, 11, 0.6064764951138623]
96;[803, 12, 0.6053719661320954]
96;[650, 13, 0.6053719661320953]
96;[925, 14, 0.6053719661320953]
96;[725, 15, 0.6022026956364769]
96;[1060, 16, 0.601399398985459]
96;[172, 17, 0.6013993989854589]
96;[755, 18, 0.6013993989854589]
96;[919, 19, 0.6013993989854589]
96;[250, 20, 0.6013292905854557]
96;[251, 21, 0.6002905434952924]
96;[317, 22, 0.5976727406842948]
96;[163, 23, 0.5976727406842947]
96;[195, 24, 0.5918899551151366]
96;[190, 25, 0.5918899551151366]
96;[1132, 26, 0.5918899551151366]
96;[1163, 27, 0.5918899551151366]
96;[263, 28, 0.5918899551151366]
96;[956, 29, 0.5918899551151365]
96;[782, 30, 0.5902486885894864]
96;[424, 31, 0.5873346773680777]
96;[800, 32, 0.5779023679031434]
96;[1112, 33, 0.5770274434584013]
96;[297, 34, 0.5765654371585666]
96;[1169, 35, 0.5736296345740497]
96;[1088, 36, 0.5733264526731959]
96;[219, 37, 0.5672167736947885]
96;[866, 38, 0.5668496581326979]
96;[1000, 39, 0.566274191320231]
96;[320, 40, 0.5659985704058687]
96;[342, 41, 0.5652934069049261]
96;[118, 42, 0.5639732813187985]
96;[527, 43, 0.5616366099803943]
96;[1129, 44, 0.5571419610130592]
96;[124, 45, 0.5559569681049766]
96;[292, 46, 0.5559569681049765]
96;[27, 47, 0.5559569681049764]
96;[455, 48, 0.5547958358510143]
96;[988, 49, 0.5518808385113226]
96;[248, 50, 0.551787458871458]
96;[719, 51, 0.5469180354611874]
96;[727, 52, 0.5460766055625729]
96;[606, 53, 0.5427019290879523]
96;[552, 54, 0.5373156157636843]
96;[1099, 55, 0.5373156157636843]
96;[1131, 56, 0.5373156157636843]
96;[232, 57, 0.5363177696440525]
96;[944, 58, 0.5363177696440525]
96;[392, 59, 0.5361154127860953]
96;[559, 60, 0.5356153273634325]
96;[209, 61, 0.5351187150881767]
96;[1128, 62, 0.5335432163912641]
96;[1084, 63, 0.5318046379020666]
96;[467, 64, 0.528919022031074]
96;[508, 65, 0.5191910172257808]
96;[13, 66, 0.5096327829801331]
96;[731, 67, 0.5016191927986524]
96;[733, 68, 0.5016191927986523]
96;[594, 69, 0.501085733835314]
97;[622, 0, 0.8144783339921893]
97;[135, 1, 0.7960635235283923]
97;[263, 2, 0.7212819228034049]
97;[691, 3, 0.7065998002440749]
97;[150, 4, 0.7048684432077261]
97;[960, 5, 0.702914635383333]
97;[224, 6, 0.6988611302576857]
97;[1185, 7, 0.6968867443493754]
97;[1085, 8, 0.6951819561321977]
97;[798, 9, 0.6948785556600121]
97;[118, 10, 0.6873340419911417]
97;[568, 11, 0.6862192549063941]
97;[693, 12, 0.6856902601028333]
97;[667, 13, 0.6804696619275697]
97;[753, 14, 0.6750311480049976]
97;[643, 15, 0.6718256585075127]
97;[173, 16, 0.6696789206501826]
97;[562, 17, 0.6609848961698636]
97;[992, 18, 0.6609848961698634]
97;[414, 19, 0.655586643464254]
97;[144, 20, 0.6454929283560701]
97;[538, 21, 0.6394621043722124]
97;[1140, 22, 0.632563475862058]
97;[416, 23, 0.632257859169032]
97;[430, 24, 0.6240516832484514]
97;[1120, 25, 0.6240516832484513]
97;[325, 26, 0.6230870959515974]
97;[124, 27, 0.6228546100252541]
97;[751, 28, 0.6115210492594813]
97;[608, 29, 0.6064749826386463]
97;[1222, 30, 0.5991112507096785]
97;[895, 31, 0.5775503205287421]
97;[7, 32, 0.5773066502950164]
97;[172, 33, 0.5772085791100722]
97;[1067, 34, 0.5772062699696225]
97;[524, 35, 0.5772062699696225]
97;[268, 36, 0.5772062699696224]
97;[30, 37, 0.5771485650603396]
97;[181, 38, 0.5771485650603396]
97;[1075, 39, 0.5771485650603396]
97;[509, 40, 0.576922670687133]
97;[44, 41, 0.5769226706871329]
97;[435, 42, 0.5769226706871329]
97;[1125, 43, 0.5767253721291838]
97;[844, 44, 0.57527969383429]
97;[107, 45, 0.57527969383429]
97;[251, 46, 0.57527969383429]
97;[1180, 47, 0.5752796938342899]
97;[460, 48, 0.5752796938342899]
97;[754, 49, 0.5750775054595304]
97;[1048, 50, 0.5750775054595304]
97;[501, 51, 0.5749699482264022]
97;[504, 52, 0.5749699482264022]
97;[165, 53, 0.5747540243669816]
97;[980, 54, 0.572297450572106]
97;[66, 55, 0.572297450572106]
97;[860, 56, 0.5705478862555053]
97;[441, 57, 0.5683534766941263]
97;[804, 58, 0.5675407071277249]
97;[738, 59, 0.567392580941153]
97;[925, 60, 0.567392580941153]
97;[951, 61, 0.567392580941153]
97;[676, 62, 0.5673786998941348]
97;[964, 63, 0.5673786998941347]
97;[588, 64, 0.5669667276757614]
97;[1121, 65, 0.5650877204626151]
97;[624, 66, 0.565087720462615]
97;[317, 67, 0.5632628525605254]
97;[59, 68, 0.5627897388113721]
97;[211, 69, 0.5627897388113721]
97;[496, 70, 0.5627897388113721]
97;[519, 71, 0.5627897388113721]
97;[1007, 72, 0.5627897388113721]
97;[174, 73, 0.562789738811372]
97;[1110, 74, 0.562789738811372]
97;[629, 75, 0.5624946311851756]
97;[24, 76, 0.5598728122790494]
97;[1206, 77, 0.5598728122790494]
97;[388, 78, 0.5597979265940444]
97;[1237, 79, 0.5597979265940444]
97;[20, 80, 0.5592849004396265]
97;[969, 81, 0.5572981613209923]
97;[765, 82, 0.5565269983439665]
97;[621, 83, 0.5537701030516256]
97;[924, 84, 0.553205081713158]
97;[757, 85, 0.5515583171209744]
97;[55, 86, 0.5514893201290991]
97;[6, 87, 0.5514780528929158]
97;[1135, 88, 0.5509392737855986]
97;[502, 89, 0.5509137552451321]
97;[312, 90, 0.5507806473123956]
97;[1130, 91, 0.5483205090853078]
97;[270, 92, 0.5419794320836966]
97;[426, 93, 0.5419794320836965]
97;[140, 94, 0.5416816366182291]
97;[190, 95, 0.5407513107649787]
97;[873, 96, 0.5407513107649787]
97;[1102, 97, 0.5407513107649786]
97;[953, 98, 0.5407513107649786]
97;[710, 99, 0.5361823249845395]
97;[1046, 100, 0.5348042795058874]
97;[458, 101, 0.5348042795058873]
97;[583, 102, 0.5348042795058873]
97;[1058, 103, 0.5348042795058873]
97;[842, 104, 0.5341645196856408]
97;[206, 105, 0.5341645196856408]
97;[204, 106, 0.5341645196856408]
97;[357, 107, 0.5341645196856408]
97;[364, 108, 0.5341645196856408]
97;[623, 109, 0.5341645196856408]
97;[715, 110, 0.5341645196856408]
97;[1051, 111, 0.5341645196856408]
97;[368, 112, 0.5341645196856407]
97;[1043, 113, 0.5341645196856407]
97;[490, 114, 0.5338350540067494]
97;[383, 115, 0.5261037444233154]
97;[23, 116, 0.5205140524381637]
97;[594, 117, 0.5198730279560664]
97;[195, 118, 0.5198449319226826]
97;[437, 119, 0.5198449319226826]
97;[970, 120, 0.5198449319226826]
97;[278, 121, 0.5198449319226826]
97;[445, 122, 0.5198449319226824]
97;[743, 123, 0.518306735134764]
97;[230, 124, 0.5158435490015227]
97;[1175, 125, 0.5158435490015227]
97;[811, 126, 0.5117298377016872]
97;[436, 127, 0.5100871060453025]
97;[961, 128, 0.5092584504933877]
97;[571, 129, 0.5079587390717846]
98;[1149, 0, 0.7051742305890348]
98;[360, 1, 0.6927101245800551]
98;[180, 2, 0.6696714117632989]
98;[163, 3, 0.6460622550446731]
98;[629, 4, 0.5773157596358152]
98;[791, 5, 0.5768800479342038]
98;[634, 6, 0.5759355770868225]
98;[836, 7, 0.5759355770868225]
98;[848, 8, 0.5759355770868225]
98;[334, 9, 0.5759355770868224]
98;[1112, 10, 0.5754400951774056]
98;[1041, 11, 0.5754400951774056]
98;[516, 12, 0.5717650005956316]
98;[643, 13, 0.5708939289814383]
98;[440, 14, 0.5708939289814382]
98;[1008, 15, 0.5708939289814382]
98;[1062, 16, 0.5708939289814382]
98;[498, 17, 0.5599953562418097]
98;[1081, 18, 0.5589327181489298]
98;[1071, 19, 0.5589327181489296]
98;[1197, 20, 0.5589327181489296]
98;[581, 21, 0.5589327181489296]
98;[373, 22, 0.557460801573421]
98;[452, 23, 0.5461153125399839]
98;[1156, 24, 0.5384256201876885]
98;[1078, 25, 0.5353329598257066]
98;[543, 26, 0.5291883354814909]
98;[1003, 27, 0.5291883354814909]
98;[742, 28, 0.5052115584063238]
99;[587, 0, 0.8158675688520303]
99;[594, 1, 0.8158675688520303]
99;[1047, 2, 0.8158675688520303]
99;[383, 3, 0.8158675688520302]
99;[172, 4, 0.8154025554328501]
99;[322, 5, 0.8074947654870535]
99;[961, 6, 0.8074947654870535]
99;[441, 7, 0.8074947654870533]
99;[1110, 8, 0.7922602708392383]
99;[59, 9, 0.7849256988034221]
99;[140, 10, 0.7849256988034221]
99;[602, 11, 0.7849256988034221]
99;[630, 12, 0.7663098351279413]
99;[922, 13, 0.7417505982418662]
99;[190, 14, 0.7417505982418662]
99;[352, 15, 0.7417505982418662]
99;[364, 16, 0.7417505982418662]
99;[446, 17, 0.7417505982418662]
99;[710, 18, 0.7417505982418662]
