QueryNumber;Result
89;[1061, 1147, 0]
89;[1063, 1148, 0]
89;[1064, 1149, 0]
89;[1072, 1150, 0]
89;[1079, 1151, 0]
89;[1080, 1152, 0]
89;[1083, 1153, 0]
89;[1084, 1154, 0]
89;[1087, 1155, 0]
89;[1088, 1156, 0]
89;[1092, 1157, 0]
89;[1094, 1158, 0]
89;[1097, 1159, 0]
89;[1098, 1160, 0]
89;[1100, 1161, 0]
89;[1109, 1162, 0]
89;[1113, 1163, 0]
89;[1121, 1164, 0]
89;[1122, 1165, 0]
89;[1123, 1166, 0]
89;[1130, 1167, 0]
89;[1133, 1168, 0]
89;[1139, 1169, 0]
89;[1141, 1170, 0]
89;[1142, 1171, 0]
89;[1143, 1172, 0]
89;[1144, 1173, 0]
89;[1145, 1174, 0]
89;[1151, 1175, 0]
89;[1153, 1176, 0]
89;[1156, 1177, 0]
89;[1158, 1178, 0]
89;[1160, 1179, 0]
89;[1166, 1180, 0]
89;[1174, 1181, 0]
89;[1176, 1182, 0]
89;[1177, 1183, 0]
89;[1178, 1184, 0]
89;[1182, 1185, 0]
89;[1183, 1186, 0]
89;[1184, 1187, 0]
89;[1185, 1188, 0]
89;[1186, 1189, 0]
89;[1189, 1190, 0]
89;[1193, 1191, 0]
89;[1194, 1192, 0]
89;[1196, 1193, 0]
89;[1202, 1194, 0]
89;[1204, 1195, 0]
89;[1207, 1196, 0]
89;[1208, 1197, 0]
89;[1209, 1198, 0]
89;[1211, 1199, 0]
89;[1212, 1200, 0]
89;[1213, 1201, 0]
89;[1216, 1202, 0]
89;[1217, 1203, 0]
89;[1219, 1204, 0]
89;[1221, 1205, 0]
89;[1228, 1206, 0]
89;[1229, 1207, 0]
89;[1231, 1208, 0]
89;[1233, 1209, 0]
89;[1234, 1210, 0]
89;[1235, 1211, 0]
89;[1236, 1212, 0]
89;[1237, 1213, 0]
89;[1238, 1214, 0]
90;[176, 0, 0.7247486823870928]
90;[1171, 1, 0.7073223602349761]
90;[1227, 2, 0.7044503457314256]
90;[447, 3, 0.6839857119663411]
90;[753, 4, 0.6537405578556241]
90;[1086, 5, 0.6532369497069755]
90;[177, 6, 0.6457703936630335]
90;[912, 7, 0.6389370282550721]
90;[7, 8, 0.6334790738944052]
90;[988, 9, 0.632251361936666]
90;[1112, 10, 0.6277881919841592]
90;[884, 11, 0.6205929421216501]
90;[265, 12, 0.6185828344560643]
90;[260, 13, 0.6152548898091273]
90;[346, 14, 0.6151882521162649]
90;[778, 15, 0.61269230163217]
90;[696, 16, 0.6117595432850315]
90;[802, 17, 0.6117595432850315]
90;[250, 18, 0.6103093593507948]
90;[1078, 19, 0.6101428557868647]
90;[459, 20, 0.6093105970537549]
90;[505, 21, 0.6088233889684013]
90;[123, 22, 0.6024368736601549]
90;[161, 23, 0.6016689640664971]
90;[556, 24, 0.5901280622005267]
90;[550, 25, 0.5856684934508927]
90;[1077, 26, 0.584359345058956]
90;[80, 27, 0.5819538212267454]
90;[451, 28, 0.5779129839055742]
90;[589, 29, 0.575526826515864]
90;[79, 30, 0.5679651398120368]
90;[8, 31, 0.5498751977273139]
90;[479, 32, 0.5482802052583685]
90;[987, 33, 0.5453375418125609]
90;[178, 34, 0.5223145922012116]
90;[890, 35, 0.5176364357110478]
90;[18, 36, 0.4999985036085561]
90;[611, 37, 0.4999985036085561]
90;[1000, 38, 0.4999985036085561]
90;[1, 39, 0.49999850360855597]
90;[135, 40, 0.49999850360855597]
90;[148, 41, 0.49999850360855597]
90;[394, 42, 0.49999850360855597]
90;[590, 43, 0.49999850360855597]
90;[842, 44, 0.49999850360855597]
90;[160, 45, 0.4999985036085559]
90;[271, 46, 0.4999985036085559]
90;[119, 47, 0.49983238194950086]
90;[923, 48, 0.499638887772993]
90;[152, 49, 0.49948351754289644]
90;[1157, 50, 0.4989766866773463]
90;[897, 51, 0.49855633596108734]
90;[258, 52, 0.49855633596108717]
90;[1010, 53, 0.4974396449085965]
90;[612, 54, 0.4974263842411247]
90;[721, 55, 0.49742638424112456]
90;[874, 56, 0.4973171670614531]
90;[47, 57, 0.49694951837278667]
90;[457, 58, 0.4932267499159887]
90;[1091, 59, 0.4900678491191798]
90;[800, 60, 0.4900678491191797]
90;[268, 61, 0.4900021250119245]
90;[427, 62, 0.4862084830094666]
90;[989, 63, 0.47754221002109326]
90;[805, 64, 0.4753162741180302]
90;[668, 65, 0.47465065860038613]
90;[200, 66, 0.4740317308912555]
90;[282, 67, 0.4740317308912554]
90;[1203, 68, 0.47403173089125533]
90;[790, 69, 0.47342921975367563]
90;[860, 70, 0.4710176350847007]
90;[575, 71, 0.46943134201440806]
90;[1042, 72, 0.4684469021078072]
90;[570, 73, 0.46084311113452225]
90;[159, 74, 0.44754199385925386]
90;[458, 75, 0.44754199385925386]
90;[922, 76, 0.44754199385925386]
90;[1071, 77, 0.44688551835252266]
90;[392, 78, 0.44168232381868966]
90;[706, 79, 0.4357570492710854]
90;[588, 80, 0.4352080830360161]
90;[460, 81, 0.42904299167737997]
90;[81, 82, 0.42845064442612774]
90;[1065, 83, 0.42845064442612774]
90;[1090, 84, 0.4233626574420691]
90;[62, 85, 0.41576457119005517]
90;[905, 86, 0.40663654171771507]
90;[469, 87, 0.3948613419514809]
90;[55, 88, 0.3535533905932738]
90;[104, 89, 0.3535533905932738]
90;[124, 90, 0.3535533905932738]
90;[244, 91, 0.3535533905932738]
90;[340, 92, 0.3535533905932738]
90;[372, 93, 0.3535533905932738]
90;[401, 94, 0.3535533905932738]
90;[402, 95, 0.3535533905932738]
90;[466, 96, 0.3535533905932738]
90;[495, 97, 0.3535533905932738]
90;[536, 98, 0.3535533905932738]
90;[548, 99, 0.3535533905932738]
90;[593, 100, 0.3535533905932738]
90;[615, 101, 0.3535533905932738]
90;[618, 102, 0.3535533905932738]
90;[718, 103, 0.3535533905932738]
90;[727, 104, 0.3535533905932738]
90;[956, 105, 0.3535533905932738]
90;[967, 106, 0.3535533905932738]
90;[1030, 107, 0.3535533905932738]
90;[1033, 108, 0.3535533905932738]
90;[1050, 109, 0.3535533905932738]
90;[1068, 110, 0.3535533905932738]
90;[1141, 111, 0.3535533905932738]
90;[1142, 112, 0.3535533905932738]
90;[1204, 113, 0.3535533905932738]
90;[6, 114, 0.35355339059327373]
90;[37, 115, 0.35355339059327373]
90;[40, 116, 0.35355339059327373]
90;[59, 117, 0.35355339059327373]
90;[61, 118, 0.35355339059327373]
90;[82, 119, 0.35355339059327373]
90;[85, 120, 0.35355339059327373]
90;[91, 121, 0.35355339059327373]
90;[110, 122, 0.35355339059327373]
90;[114, 123, 0.35355339059327373]
90;[122, 124, 0.35355339059327373]
90;[137, 125, 0.35355339059327373]
90;[139, 126, 0.35355339059327373]
90;[141, 127, 0.35355339059327373]
90;[142, 128, 0.35355339059327373]
90;[165, 129, 0.35355339059327373]
90;[179, 130, 0.35355339059327373]
90;[182, 131, 0.35355339059327373]
90;[188, 132, 0.35355339059327373]
90;[214, 133, 0.35355339059327373]
90;[216, 134, 0.35355339059327373]
90;[218, 135, 0.35355339059327373]
90;[235, 136, 0.35355339059327373]
90;[240, 137, 0.35355339059327373]
90;[251, 138, 0.35355339059327373]
90;[272, 139, 0.35355339059327373]
90;[281, 140, 0.35355339059327373]
90;[302, 141, 0.35355339059327373]
90;[305, 142, 0.35355339059327373]
90;[307, 143, 0.35355339059327373]
90;[311, 144, 0.35355339059327373]
90;[347, 145, 0.35355339059327373]
90;[349, 146, 0.35355339059327373]
90;[355, 147, 0.35355339059327373]
90;[370, 148, 0.35355339059327373]
90;[382, 149, 0.35355339059327373]
90;[384, 150, 0.35355339059327373]
90;[385, 151, 0.35355339059327373]
90;[386, 152, 0.35355339059327373]
90;[393, 153, 0.35355339059327373]
90;[397, 154, 0.35355339059327373]
90;[430, 155, 0.35355339059327373]
90;[441, 156, 0.35355339059327373]
90;[444, 157, 0.35355339059327373]
90;[445, 158, 0.35355339059327373]
90;[449, 159, 0.35355339059327373]
90;[465, 160, 0.35355339059327373]
90;[467, 161, 0.35355339059327373]
90;[472, 162, 0.35355339059327373]
90;[478, 163, 0.35355339059327373]
90;[481, 164, 0.35355339059327373]
90;[485, 165, 0.35355339059327373]
90;[487, 166, 0.35355339059327373]
90;[498, 167, 0.35355339059327373]
90;[502, 168, 0.35355339059327373]
90;[504, 169, 0.35355339059327373]
90;[511, 170, 0.35355339059327373]
90;[515, 171, 0.35355339059327373]
90;[520, 172, 0.35355339059327373]
90;[523, 173, 0.35355339059327373]
90;[529, 174, 0.35355339059327373]
90;[530, 175, 0.35355339059327373]
90;[543, 176, 0.35355339059327373]
90;[554, 177, 0.35355339059327373]
90;[555, 178, 0.35355339059327373]
90;[557, 179, 0.35355339059327373]
90;[562, 180, 0.35355339059327373]
90;[563, 181, 0.35355339059327373]
90;[564, 182, 0.35355339059327373]
90;[568, 183, 0.35355339059327373]
90;[571, 184, 0.35355339059327373]
90;[591, 185, 0.35355339059327373]
90;[596, 186, 0.35355339059327373]
90;[605, 187, 0.35355339059327373]
90;[607, 188, 0.35355339059327373]
90;[625, 189, 0.35355339059327373]
90;[631, 190, 0.35355339059327373]
90;[646, 191, 0.35355339059327373]
90;[654, 192, 0.35355339059327373]
90;[655, 193, 0.35355339059327373]
90;[667, 194, 0.35355339059327373]
90;[670, 195, 0.35355339059327373]
90;[673, 196, 0.35355339059327373]
90;[702, 197, 0.35355339059327373]
90;[719, 198, 0.35355339059327373]
90;[728, 199, 0.35355339059327373]
90;[745, 200, 0.35355339059327373]
90;[748, 201, 0.35355339059327373]
90;[749, 202, 0.35355339059327373]
90;[758, 203, 0.35355339059327373]
90;[767, 204, 0.35355339059327373]
90;[776, 205, 0.35355339059327373]
90;[782, 206, 0.35355339059327373]
90;[798, 207, 0.35355339059327373]
90;[832, 208, 0.35355339059327373]
90;[865, 209, 0.35355339059327373]
90;[875, 210, 0.35355339059327373]
90;[879, 211, 0.35355339059327373]
90;[887, 212, 0.35355339059327373]
90;[903, 213, 0.35355339059327373]
90;[913, 214, 0.35355339059327373]
90;[917, 215, 0.35355339059327373]
90;[945, 216, 0.35355339059327373]
90;[949, 217, 0.35355339059327373]
90;[969, 218, 0.35355339059327373]
90;[975, 219, 0.35355339059327373]
90;[976, 220, 0.35355339059327373]
90;[983, 221, 0.35355339059327373]
90;[1012, 222, 0.35355339059327373]
90;[1015, 223, 0.35355339059327373]
90;[1017, 224, 0.35355339059327373]
90;[1029, 225, 0.35355339059327373]
90;[1048, 226, 0.35355339059327373]
90;[1049, 227, 0.35355339059327373]
90;[1058, 228, 0.35355339059327373]
90;[1076, 229, 0.35355339059327373]
90;[1083, 230, 0.35355339059327373]
90;[1085, 231, 0.35355339059327373]
90;[1102, 232, 0.35355339059327373]
90;[1111, 233, 0.35355339059327373]
90;[1116, 234, 0.35355339059327373]
90;[1122, 235, 0.35355339059327373]
90;[1131, 236, 0.35355339059327373]
90;[1162, 237, 0.35355339059327373]
90;[1166, 238, 0.35355339059327373]
90;[1169, 239, 0.35355339059327373]
90;[1173, 240, 0.35355339059327373]
90;[1180, 241, 0.35355339059327373]
90;[1183, 242, 0.35355339059327373]
90;[1192, 243, 0.35355339059327373]
90;[1194, 244, 0.35355339059327373]
90;[1195, 245, 0.35355339059327373]
90;[1222, 246, 0.35355339059327373]
90;[1234, 247, 0.35355339059327373]
90;[2, 248, 0]
90;[3, 249, 0]
90;[4, 250, 0]
90;[5, 251, 0]
90;[9, 252, 0]
90;[10, 253, 0]
90;[11, 254, 0]
90;[12, 255, 0]
90;[13, 256, 0]
90;[14, 257, 0]
90;[15, 258, 0]
90;[16, 259, 0]
90;[17, 260, 0]
90;[19, 261, 0]
90;[20, 262, 0]
90;[21, 263, 0]
90;[22, 264, 0]
90;[23, 265, 0]
90;[24, 266, 0]
90;[25, 267, 0]
90;[26, 268, 0]
90;[27, 269, 0]
90;[28, 270, 0]
90;[29, 271, 0]
90;[30, 272, 0]
90;[31, 273, 0]
90;[32, 274, 0]
90;[33, 275, 0]
90;[34, 276, 0]
90;[35, 277, 0]
90;[38, 278, 0]
90;[39, 279, 0]
90;[41, 280, 0]
90;[42, 281, 0]
90;[43, 282, 0]
90;[44, 283, 0]
90;[45, 284, 0]
90;[46, 285, 0]
90;[48, 286, 0]
90;[49, 287, 0]
90;[50, 288, 0]
90;[51, 289, 0]
90;[52, 290, 0]
90;[53, 291, 0]
90;[54, 292, 0]
90;[56, 293, 0]
90;[57, 294, 0]
90;[58, 295, 0]
90;[60, 296, 0]
90;[63, 297, 0]
90;[64, 298, 0]
90;[65, 299, 0]
90;[66, 300, 0]
90;[67, 301, 0]
90;[68, 302, 0]
90;[69, 303, 0]
90;[70, 304, 0]
90;[71, 305, 0]
90;[72, 306, 0]
90;[73, 307, 0]
90;[74, 308, 0]
90;[75, 309, 0]
90;[76, 310, 0]
90;[77, 311, 0]
90;[78, 312, 0]
90;[83, 313, 0]
90;[84, 314, 0]
90;[86, 315, 0]
90;[87, 316, 0]
90;[88, 317, 0]
90;[89, 318, 0]
90;[90, 319, 0]
90;[92, 320, 0]
90;[93, 321, 0]
90;[94, 322, 0]
90;[95, 323, 0]
90;[96, 324, 0]
90;[97, 325, 0]
90;[98, 326, 0]
90;[99, 327, 0]
90;[100, 328, 0]
90;[101, 329, 0]
90;[102, 330, 0]
90;[103, 331, 0]
90;[105, 332, 0]
90;[106, 333, 0]
90;[107, 334, 0]
90;[108, 335, 0]
90;[109, 336, 0]
90;[111, 337, 0]
90;[112, 338, 0]
90;[113, 339, 0]
90;[115, 340, 0]
90;[116, 341, 0]
90;[117, 342, 0]
90;[118, 343, 0]
90;[120, 344, 0]
90;[121, 345, 0]
90;[125, 346, 0]
90;[126, 347, 0]
90;[127, 348, 0]
90;[129, 349, 0]
90;[130, 350, 0]
90;[131, 351, 0]
90;[133, 352, 0]
90;[134, 353, 0]
90;[136, 354, 0]
90;[138, 355, 0]
90;[140, 356, 0]
90;[143, 357, 0]
90;[144, 358, 0]
90;[145, 359, 0]
90;[146, 360, 0]
90;[147, 361, 0]
90;[149, 362, 0]
90;[150, 363, 0]
90;[151, 364, 0]
90;[153, 365, 0]
90;[154, 366, 0]
90;[155, 367, 0]
90;[156, 368, 0]
90;[157, 369, 0]
90;[158, 370, 0]
90;[162, 371, 0]
90;[163, 372, 0]
90;[164, 373, 0]
90;[166, 374, 0]
90;[167, 375, 0]
90;[169, 376, 0]
90;[170, 377, 0]
90;[171, 378, 0]
90;[172, 379, 0]
90;[173, 380, 0]
90;[174, 381, 0]
90;[175, 382, 0]
90;[180, 383, 0]
90;[181, 384, 0]
90;[183, 385, 0]
90;[184, 386, 0]
90;[185, 387, 0]
90;[186, 388, 0]
90;[187, 389, 0]
90;[189, 390, 0]
90;[190, 391, 0]
90;[191, 392, 0]
90;[192, 393, 0]
90;[193, 394, 0]
90;[194, 395, 0]
90;[195, 396, 0]
90;[196, 397, 0]
90;[197, 398, 0]
90;[198, 399, 0]
90;[199, 400, 0]
90;[201, 401, 0]
90;[202, 402, 0]
90;[203, 403, 0]
90;[204, 404, 0]
90;[205, 405, 0]
90;[206, 406, 0]
90;[207, 407, 0]
90;[208, 408, 0]
90;[209, 409, 0]
90;[210, 410, 0]
90;[211, 411, 0]
90;[212, 412, 0]
90;[213, 413, 0]
90;[215, 414, 0]
90;[217, 415, 0]
90;[219, 416, 0]
90;[220, 417, 0]
90;[221, 418, 0]
90;[222, 419, 0]
90;[223, 420, 0]
90;[224, 421, 0]
90;[225, 422, 0]
90;[226, 423, 0]
90;[227, 424, 0]
90;[228, 425, 0]
90;[229, 426, 0]
90;[230, 427, 0]
90;[231, 428, 0]
90;[232, 429, 0]
90;[233, 430, 0]
90;[234, 431, 0]
90;[236, 432, 0]
90;[237, 433, 0]
90;[238, 434, 0]
90;[239, 435, 0]
90;[241, 436, 0]
90;[242, 437, 0]
90;[243, 438, 0]
90;[245, 439, 0]
90;[246, 440, 0]
90;[247, 441, 0]
90;[248, 442, 0]
90;[249, 443, 0]
90;[252, 444, 0]
90;[253, 445, 0]
90;[254, 446, 0]
90;[255, 447, 0]
90;[256, 448, 0]
90;[257, 449, 0]
90;[259, 450, 0]
90;[261, 451, 0]
90;[262, 452, 0]
90;[263, 453, 0]
90;[264, 454, 0]
90;[266, 455, 0]
90;[267, 456, 0]
90;[269, 457, 0]
90;[270, 458, 0]
90;[273, 459, 0]
90;[274, 460, 0]
90;[275, 461, 0]
90;[276, 462, 0]
90;[277, 463, 0]
90;[278, 464, 0]
90;[279, 465, 0]
90;[280, 466, 0]
90;[283, 467, 0]
90;[284, 468, 0]
90;[285, 469, 0]
90;[286, 470, 0]
90;[287, 471, 0]
90;[288, 472, 0]
90;[289, 473, 0]
90;[290, 474, 0]
90;[291, 475, 0]
90;[292, 476, 0]
90;[293, 477, 0]
90;[294, 478, 0]
90;[295, 479, 0]
90;[296, 480, 0]
90;[297, 481, 0]
90;[299, 482, 0]
90;[300, 483, 0]
90;[301, 484, 0]
90;[303, 485, 0]
90;[304, 486, 0]
90;[306, 487, 0]
90;[308, 488, 0]
90;[309, 489, 0]
90;[310, 490, 0]
90;[312, 491, 0]
90;[313, 492, 0]
90;[314, 493, 0]
90;[315, 494, 0]
90;[316, 495, 0]
90;[317, 496, 0]
90;[318, 497, 0]
90;[319, 498, 0]
90;[320, 499, 0]
90;[321, 500, 0]
90;[322, 501, 0]
90;[323, 502, 0]
90;[324, 503, 0]
90;[325, 504, 0]
90;[326, 505, 0]
90;[327, 506, 0]
90;[328, 507, 0]
90;[330, 508, 0]
90;[331, 509, 0]
90;[332, 510, 0]
90;[333, 511, 0]
90;[334, 512, 0]
90;[335, 513, 0]
90;[336, 514, 0]
90;[337, 515, 0]
90;[338, 516, 0]
90;[339, 517, 0]
90;[341, 518, 0]
90;[342, 519, 0]
90;[343, 520, 0]
90;[344, 521, 0]
90;[345, 522, 0]
90;[348, 523, 0]
90;[350, 524, 0]
90;[351, 525, 0]
90;[352, 526, 0]
90;[353, 527, 0]
90;[354, 528, 0]
90;[356, 529, 0]
90;[357, 530, 0]
90;[358, 531, 0]
90;[359, 532, 0]
90;[360, 533, 0]
90;[361, 534, 0]
90;[362, 535, 0]
90;[363, 536, 0]
90;[364, 537, 0]
90;[365, 538, 0]
90;[366, 539, 0]
90;[367, 540, 0]
90;[368, 541, 0]
90;[369, 542, 0]
90;[371, 543, 0]
90;[373, 544, 0]
90;[374, 545, 0]
90;[375, 546, 0]
90;[376, 547, 0]
90;[377, 548, 0]
90;[378, 549, 0]
90;[379, 550, 0]
90;[380, 551, 0]
90;[381, 552, 0]
90;[383, 553, 0]
90;[387, 554, 0]
90;[388, 555, 0]
90;[389, 556, 0]
90;[390, 557, 0]
90;[391, 558, 0]
90;[395, 559, 0]
90;[396, 560, 0]
90;[398, 561, 0]
90;[399, 562, 0]
90;[400, 563, 0]
90;[403, 564, 0]
90;[404, 565, 0]
90;[405, 566, 0]
90;[406, 567, 0]
90;[407, 568, 0]
90;[408, 569, 0]
90;[409, 570, 0]
90;[410, 571, 0]
90;[411, 572, 0]
90;[412, 573, 0]
90;[413, 574, 0]
90;[414, 575, 0]
90;[415, 576, 0]
90;[416, 577, 0]
90;[417, 578, 0]
90;[418, 579, 0]
90;[419, 580, 0]
90;[420, 581, 0]
90;[421, 582, 0]
90;[422, 583, 0]
90;[423, 584, 0]
90;[424, 585, 0]
90;[425, 586, 0]
90;[426, 587, 0]
90;[428, 588, 0]
90;[429, 589, 0]
90;[431, 590, 0]
90;[432, 591, 0]
90;[433, 592, 0]
90;[434, 593, 0]
90;[435, 594, 0]
90;[436, 595, 0]
90;[437, 596, 0]
90;[438, 597, 0]
90;[439, 598, 0]
90;[440, 599, 0]
90;[442, 600, 0]
90;[443, 601, 0]
90;[446, 602, 0]
90;[448, 603, 0]
90;[450, 604, 0]
90;[452, 605, 0]
90;[453, 606, 0]
90;[454, 607, 0]
90;[455, 608, 0]
90;[456, 609, 0]
90;[461, 610, 0]
90;[462, 611, 0]
90;[463, 612, 0]
90;[464, 613, 0]
90;[468, 614, 0]
90;[470, 615, 0]
90;[471, 616, 0]
90;[473, 617, 0]
90;[474, 618, 0]
90;[475, 619, 0]
90;[476, 620, 0]
90;[477, 621, 0]
90;[480, 622, 0]
90;[482, 623, 0]
90;[483, 624, 0]
90;[484, 625, 0]
90;[486, 626, 0]
90;[488, 627, 0]
90;[489, 628, 0]
90;[490, 629, 0]
90;[491, 630, 0]
90;[492, 631, 0]
90;[494, 632, 0]
90;[496, 633, 0]
90;[497, 634, 0]
90;[499, 635, 0]
90;[500, 636, 0]
90;[501, 637, 0]
90;[503, 638, 0]
90;[506, 639, 0]
90;[507, 640, 0]
90;[508, 641, 0]
90;[509, 642, 0]
90;[510, 643, 0]
90;[513, 644, 0]
90;[514, 645, 0]
90;[516, 646, 0]
90;[517, 647, 0]
90;[518, 648, 0]
90;[519, 649, 0]
90;[521, 650, 0]
90;[522, 651, 0]
90;[524, 652, 0]
90;[525, 653, 0]
90;[526, 654, 0]
90;[527, 655, 0]
90;[528, 656, 0]
90;[531, 657, 0]
90;[532, 658, 0]
90;[533, 659, 0]
90;[534, 660, 0]
90;[535, 661, 0]
90;[537, 662, 0]
90;[538, 663, 0]
90;[539, 664, 0]
90;[540, 665, 0]
90;[541, 666, 0]
90;[542, 667, 0]
90;[544, 668, 0]
90;[545, 669, 0]
90;[546, 670, 0]
90;[547, 671, 0]
90;[549, 672, 0]
90;[552, 673, 0]
90;[553, 674, 0]
90;[558, 675, 0]
90;[559, 676, 0]
90;[560, 677, 0]
90;[561, 678, 0]
90;[565, 679, 0]
90;[566, 680, 0]
90;[567, 681, 0]
90;[569, 682, 0]
90;[572, 683, 0]
90;[573, 684, 0]
90;[574, 685, 0]
90;[576, 686, 0]
90;[577, 687, 0]
90;[578, 688, 0]
90;[579, 689, 0]
90;[580, 690, 0]
90;[581, 691, 0]
90;[582, 692, 0]
90;[583, 693, 0]
90;[584, 694, 0]
90;[585, 695, 0]
90;[586, 696, 0]
90;[587, 697, 0]
90;[592, 698, 0]
90;[594, 699, 0]
90;[597, 700, 0]
90;[598, 701, 0]
90;[599, 702, 0]
90;[600, 703, 0]
90;[601, 704, 0]
90;[602, 705, 0]
90;[603, 706, 0]
90;[604, 707, 0]
90;[606, 708, 0]
90;[608, 709, 0]
90;[609, 710, 0]
90;[610, 711, 0]
90;[613, 712, 0]
90;[614, 713, 0]
90;[616, 714, 0]
90;[617, 715, 0]
90;[619, 716, 0]
90;[620, 717, 0]
90;[621, 718, 0]
90;[622, 719, 0]
90;[623, 720, 0]
90;[624, 721, 0]
90;[626, 722, 0]
90;[627, 723, 0]
90;[628, 724, 0]
90;[629, 725, 0]
90;[630, 726, 0]
90;[632, 727, 0]
90;[633, 728, 0]
90;[634, 729, 0]
90;[635, 730, 0]
90;[636, 731, 0]
90;[637, 732, 0]
90;[638, 733, 0]
90;[639, 734, 0]
90;[640, 735, 0]
90;[641, 736, 0]
90;[642, 737, 0]
90;[643, 738, 0]
90;[644, 739, 0]
90;[645, 740, 0]
90;[647, 741, 0]
90;[648, 742, 0]
90;[649, 743, 0]
90;[650, 744, 0]
90;[651, 745, 0]
90;[652, 746, 0]
90;[653, 747, 0]
90;[656, 748, 0]
90;[657, 749, 0]
90;[658, 750, 0]
90;[659, 751, 0]
90;[660, 752, 0]
90;[661, 753, 0]
90;[662, 754, 0]
90;[663, 755, 0]
90;[664, 756, 0]
90;[665, 757, 0]
90;[666, 758, 0]
90;[669, 759, 0]
90;[671, 760, 0]
90;[672, 761, 0]
90;[674, 762, 0]
90;[675, 763, 0]
90;[676, 764, 0]
90;[677, 765, 0]
90;[678, 766, 0]
90;[679, 767, 0]
90;[680, 768, 0]
90;[681, 769, 0]
90;[682, 770, 0]
90;[683, 771, 0]
90;[684, 772, 0]
90;[685, 773, 0]
90;[686, 774, 0]
90;[687, 775, 0]
90;[688, 776, 0]
90;[689, 777, 0]
90;[690, 778, 0]
90;[691, 779, 0]
90;[692, 780, 0]
90;[693, 781, 0]
90;[694, 782, 0]
90;[695, 783, 0]
90;[697, 784, 0]
90;[698, 785, 0]
90;[699, 786, 0]
90;[700, 787, 0]
90;[701, 788, 0]
90;[703, 789, 0]
90;[704, 790, 0]
90;[705, 791, 0]
90;[707, 792, 0]
90;[708, 793, 0]
90;[709, 794, 0]
90;[710, 795, 0]
90;[711, 796, 0]
90;[713, 797, 0]
90;[714, 798, 0]
90;[715, 799, 0]
90;[716, 800, 0]
90;[717, 801, 0]
90;[720, 802, 0]
90;[722, 803, 0]
90;[723, 804, 0]
90;[724, 805, 0]
90;[725, 806, 0]
90;[726, 807, 0]
90;[730, 808, 0]
90;[731, 809, 0]
90;[732, 810, 0]
90;[733, 811, 0]
90;[734, 812, 0]
90;[736, 813, 0]
90;[737, 814, 0]
90;[738, 815, 0]
90;[739, 816, 0]
90;[740, 817, 0]
90;[741, 818, 0]
90;[742, 819, 0]
90;[743, 820, 0]
90;[744, 821, 0]
90;[746, 822, 0]
90;[747, 823, 0]
90;[750, 824, 0]
90;[751, 825, 0]
90;[752, 826, 0]
90;[754, 827, 0]
90;[755, 828, 0]
90;[756, 829, 0]
90;[757, 830, 0]
90;[759, 831, 0]
90;[760, 832, 0]
90;[761, 833, 0]
90;[762, 834, 0]
90;[763, 835, 0]
90;[764, 836, 0]
90;[765, 837, 0]
90;[766, 838, 0]
90;[768, 839, 0]
90;[769, 840, 0]
90;[770, 841, 0]
90;[771, 842, 0]
90;[772, 843, 0]
90;[773, 844, 0]
90;[774, 845, 0]
90;[775, 846, 0]
90;[777, 847, 0]
90;[779, 848, 0]
90;[780, 849, 0]
90;[781, 850, 0]
90;[783, 851, 0]
90;[784, 852, 0]
90;[785, 853, 0]
90;[786, 854, 0]
90;[787, 855, 0]
90;[788, 856, 0]
90;[789, 857, 0]
90;[791, 858, 0]
90;[792, 859, 0]
90;[793, 860, 0]
90;[794, 861, 0]
90;[795, 862, 0]
90;[796, 863, 0]
90;[797, 864, 0]
90;[799, 865, 0]
90;[801, 866, 0]
90;[803, 867, 0]
90;[804, 868, 0]
90;[806, 869, 0]
90;[807, 870, 0]
90;[808, 871, 0]
90;[809, 872, 0]
90;[810, 873, 0]
90;[811, 874, 0]
90;[812, 875, 0]
90;[813, 876, 0]
90;[814, 877, 0]
90;[815, 878, 0]
90;[816, 879, 0]
90;[817, 880, 0]
90;[818, 881, 0]
90;[819, 882, 0]
90;[820, 883, 0]
90;[821, 884, 0]
90;[822, 885, 0]
90;[823, 886, 0]
90;[824, 887, 0]
90;[825, 888, 0]
90;[826, 889, 0]
90;[827, 890, 0]
90;[828, 891, 0]
90;[829, 892, 0]
90;[830, 893, 0]
90;[831, 894, 0]
90;[833, 895, 0]
90;[834, 896, 0]
90;[835, 897, 0]
90;[836, 898, 0]
90;[837, 899, 0]
90;[838, 900, 0]
90;[840, 901, 0]
90;[841, 902, 0]
90;[843, 903, 0]
90;[844, 904, 0]
90;[845, 905, 0]
90;[846, 906, 0]
90;[847, 907, 0]
90;[848, 908, 0]
90;[849, 909, 0]
90;[850, 910, 0]
90;[851, 911, 0]
90;[852, 912, 0]
90;[853, 913, 0]
90;[854, 914, 0]
90;[855, 915, 0]
90;[856, 916, 0]
90;[857, 917, 0]
90;[858, 918, 0]
90;[859, 919, 0]
90;[861, 920, 0]
90;[862, 921, 0]
90;[863, 922, 0]
90;[864, 923, 0]
90;[866, 924, 0]
90;[867, 925, 0]
90;[868, 926, 0]
90;[869, 927, 0]
90;[870, 928, 0]
90;[871, 929, 0]
90;[872, 930, 0]
90;[873, 931, 0]
90;[876, 932, 0]
90;[877, 933, 0]
90;[878, 934, 0]
90;[880, 935, 0]
90;[881, 936, 0]
90;[882, 937, 0]
