QueryNumber;Result
91;[1219, 1204, 0]
91;[1220, 1205, 0]
91;[1221, 1206, 0]
91;[1222, 1207, 0]
91;[1224, 1208, 0]
91;[1227, 1209, 0]
91;[1230, 1210, 0]
91;[1231, 1211, 0]
91;[1235, 1212, 0]
91;[1236, 1213, 0]
91;[1239, 1214, 0]
92;[148, 0, 0.8694524663805762]
92;[1173, 1, 0.8164673518801918]
92;[910, 2, 0.8161655661249357]
92;[1093, 3, 0.8161655661249357]
92;[942, 4, 0.8157633012083625]
92;[804, 5, 0.8151724142170638]
92;[473, 6, 0.8145873606796462]
92;[346, 7, 0.8142046021837663]
92;[550, 8, 0.8093355344805137]
92;[332, 9, 0.8027186073465762]
92;[1147, 10, 0.8027186073465762]
92;[89, 11, 0.7892781218385385]
92;[415, 12, 0.7892781218385384]
92;[858, 13, 0.7892781218385384]
92;[676, 14, 0.7704125607992084]
92;[472, 15, 0.7599525920927672]
92;[879, 16, 0.7599525920927672]
92;[1107, 17, 0.7536832542179203]
92;[43, 18, 0.7155245998163353]
92;[200, 19, 0.7155245998163353]
92;[204, 20, 0.7155245998163353]
92;[370, 21, 0.7155245998163353]
92;[446, 22, 0.7155245998163353]
92;[767, 23, 0.7155245998163353]
92;[778, 24, 0.7155245998163353]
92;[983, 25, 0.7155245998163353]
92;[438, 26, 0.7095828820117699]
92;[732, 27, 0.7095828820117699]
92;[952, 28, 0.7095828820117699]
92;[1195, 29, 0.7095828820117699]
92;[842, 30, 0.7095828820117698]
92;[945, 31, 0.7095828820117698]
92;[849, 32, 0.6543656050240872]
92;[95, 33, 0.6543656050240871]
92;[599, 34, 0.6543656050240871]
92;[692, 35, 0.6543656050240871]
92;[731, 36, 0.6543656050240871]
92;[765, 37, 0.650492152812659]
92;[971, 38, 0.6504921528126589]
92;[258, 39, 0.6504921528126588]
92;[661, 40, 0.6309256604971021]
92;[766, 41, 0.615522618272631]
92;[4, 42, 0.5773502691896258]
92;[7, 43, 0.5773502691896258]
92;[19, 44, 0.5773502691896258]
92;[59, 45, 0.5773502691896258]
92;[137, 46, 0.5773502691896258]
92;[139, 47, 0.5773502691896258]
92;[140, 48, 0.5773502691896258]
92;[141, 49, 0.5773502691896258]
92;[150, 50, 0.5773502691896258]
92;[160, 51, 0.5773502691896258]
92;[163, 52, 0.5773502691896258]
92;[193, 53, 0.5773502691896258]
92;[211, 54, 0.5773502691896258]
92;[213, 55, 0.5773502691896258]
92;[224, 56, 0.5773502691896258]
92;[242, 57, 0.5773502691896258]
92;[244, 58, 0.5773502691896258]
92;[246, 59, 0.5773502691896258]
92;[260, 60, 0.5773502691896258]
92;[268, 61, 0.5773502691896258]
92;[288, 62, 0.5773502691896258]
92;[304, 63, 0.5773502691896258]
92;[305, 64, 0.5773502691896258]
92;[317, 65, 0.5773502691896258]
92;[348, 66, 0.5773502691896258]
92;[351, 67, 0.5773502691896258]
92;[354, 68, 0.5773502691896258]
92;[441, 69, 0.5773502691896258]
92;[479, 70, 0.5773502691896258]
92;[496, 71, 0.5773502691896258]
92;[502, 72, 0.5773502691896258]
92;[508, 73, 0.5773502691896258]
92;[519, 74, 0.5773502691896258]
92;[521, 75, 0.5773502691896258]
92;[527, 76, 0.5773502691896258]
92;[536, 77, 0.5773502691896258]
92;[543, 78, 0.5773502691896258]
92;[588, 79, 0.5773502691896258]
92;[597, 80, 0.5773502691896258]
92;[602, 81, 0.5773502691896258]
92;[604, 82, 0.5773502691896258]
92;[606, 83, 0.5773502691896258]
92;[622, 84, 0.5773502691896258]
92;[643, 85, 0.5773502691896258]
92;[648, 86, 0.5773502691896258]
92;[655, 87, 0.5773502691896258]
92;[660, 88, 0.5773502691896258]
92;[680, 89, 0.5773502691896258]
92;[688, 90, 0.5773502691896258]
92;[711, 91, 0.5773502691896258]
92;[725, 92, 0.5773502691896258]
92;[738, 93, 0.5773502691896258]
92;[755, 94, 0.5773502691896258]
92;[782, 95, 0.5773502691896258]
92;[783, 96, 0.5773502691896258]
92;[795, 97, 0.5773502691896258]
92;[798, 98, 0.5773502691896258]
92;[803, 99, 0.5773502691896258]
92;[811, 100, 0.5773502691896258]
92;[815, 101, 0.5773502691896258]
92;[856, 102, 0.5773502691896258]
92;[885, 103, 0.5773502691896258]
92;[887, 104, 0.5773502691896258]
92;[912, 105, 0.5773502691896258]
92;[913, 106, 0.5773502691896258]
92;[919, 107, 0.5773502691896258]
92;[925, 108, 0.5773502691896258]
92;[928, 109, 0.5773502691896258]
92;[951, 110, 0.5773502691896258]
92;[953, 111, 0.5773502691896258]
92;[956, 112, 0.5773502691896258]
92;[960, 113, 0.5773502691896258]
92;[961, 114, 0.5773502691896258]
92;[1003, 115, 0.5773502691896258]
92;[1007, 116, 0.5773502691896258]
92;[1035, 117, 0.5773502691896258]
92;[1038, 118, 0.5773502691896258]
92;[1054, 119, 0.5773502691896258]
92;[1060, 120, 0.5773502691896258]
92;[1065, 121, 0.5773502691896258]
92;[1068, 122, 0.5773502691896258]
92;[1085, 123, 0.5773502691896258]
92;[1086, 124, 0.5773502691896258]
92;[1120, 125, 0.5773502691896258]
92;[1149, 126, 0.5773502691896258]
92;[1197, 127, 0.5773502691896258]
92;[1199, 128, 0.5773502691896258]
92;[1205, 129, 0.5773502691896258]
92;[1206, 130, 0.5773502691896258]
92;[1223, 131, 0.5773502691896258]
92;[1232, 132, 0.5773502691896258]
92;[1234, 133, 0.5773502691896258]
92;[1, 134, 0.5773502691896257]
92;[3, 135, 0.5773502691896257]
92;[5, 136, 0.5773502691896257]
92;[6, 137, 0.5773502691896257]
92;[8, 138, 0.5773502691896257]
92;[11, 139, 0.5773502691896257]
92;[13, 140, 0.5773502691896257]
92;[15, 141, 0.5773502691896257]
92;[18, 142, 0.5773502691896257]
92;[21, 143, 0.5773502691896257]
92;[22, 144, 0.5773502691896257]
92;[23, 145, 0.5773502691896257]
92;[24, 146, 0.5773502691896257]
92;[26, 147, 0.5773502691896257]
92;[27, 148, 0.5773502691896257]
92;[30, 149, 0.5773502691896257]
92;[31, 150, 0.5773502691896257]
92;[40, 151, 0.5773502691896257]
92;[42, 152, 0.5773502691896257]
92;[47, 153, 0.5773502691896257]
92;[49, 154, 0.5773502691896257]
92;[51, 155, 0.5773502691896257]
92;[52, 156, 0.5773502691896257]
92;[53, 157, 0.5773502691896257]
92;[55, 158, 0.5773502691896257]
92;[61, 159, 0.5773502691896257]
92;[62, 160, 0.5773502691896257]
92;[63, 161, 0.5773502691896257]
92;[64, 162, 0.5773502691896257]
92;[65, 163, 0.5773502691896257]
92;[67, 164, 0.5773502691896257]
92;[68, 165, 0.5773502691896257]
92;[72, 166, 0.5773502691896257]
92;[74, 167, 0.5773502691896257]
92;[77, 168, 0.5773502691896257]
92;[80, 169, 0.5773502691896257]
92;[82, 170, 0.5773502691896257]
92;[83, 171, 0.5773502691896257]
92;[84, 172, 0.5773502691896257]
92;[85, 173, 0.5773502691896257]
92;[88, 174, 0.5773502691896257]
92;[90, 175, 0.5773502691896257]
92;[92, 176, 0.5773502691896257]
92;[93, 177, 0.5773502691896257]
92;[96, 178, 0.5773502691896257]
92;[98, 179, 0.5773502691896257]
92;[100, 180, 0.5773502691896257]
92;[102, 181, 0.5773502691896257]
92;[104, 182, 0.5773502691896257]
92;[106, 183, 0.5773502691896257]
92;[107, 184, 0.5773502691896257]
92;[108, 185, 0.5773502691896257]
92;[110, 186, 0.5773502691896257]
92;[111, 187, 0.5773502691896257]
92;[113, 188, 0.5773502691896257]
92;[118, 189, 0.5773502691896257]
92;[119, 190, 0.5773502691896257]
92;[123, 191, 0.5773502691896257]
92;[124, 192, 0.5773502691896257]
92;[125, 193, 0.5773502691896257]
92;[130, 194, 0.5773502691896257]
92;[134, 195, 0.5773502691896257]
92;[143, 196, 0.5773502691896257]
92;[144, 197, 0.5773502691896257]
92;[146, 198, 0.5773502691896257]
92;[147, 199, 0.5773502691896257]
92;[149, 200, 0.5773502691896257]
92;[151, 201, 0.5773502691896257]
92;[154, 202, 0.5773502691896257]
92;[155, 203, 0.5773502691896257]
92;[156, 204, 0.5773502691896257]
92;[159, 205, 0.5773502691896257]
92;[161, 206, 0.5773502691896257]
92;[164, 207, 0.5773502691896257]
92;[166, 208, 0.5773502691896257]
92;[167, 209, 0.5773502691896257]
92;[169, 210, 0.5773502691896257]
92;[170, 211, 0.5773502691896257]
92;[172, 212, 0.5773502691896257]
92;[173, 213, 0.5773502691896257]
92;[174, 214, 0.5773502691896257]
92;[176, 215, 0.5773502691896257]
92;[177, 216, 0.5773502691896257]
92;[178, 217, 0.5773502691896257]
92;[179, 218, 0.5773502691896257]
92;[181, 219, 0.5773502691896257]
92;[182, 220, 0.5773502691896257]
92;[183, 221, 0.5773502691896257]
92;[184, 222, 0.5773502691896257]
92;[185, 223, 0.5773502691896257]
92;[187, 224, 0.5773502691896257]
92;[188, 225, 0.5773502691896257]
92;[189, 226, 0.5773502691896257]
92;[190, 227, 0.5773502691896257]
92;[191, 228, 0.5773502691896257]
92;[195, 229, 0.5773502691896257]
92;[196, 230, 0.5773502691896257]
92;[199, 231, 0.5773502691896257]
92;[203, 232, 0.5773502691896257]
92;[205, 233, 0.5773502691896257]
92;[206, 234, 0.5773502691896257]
92;[209, 235, 0.5773502691896257]
92;[210, 236, 0.5773502691896257]
92;[212, 237, 0.5773502691896257]
92;[215, 238, 0.5773502691896257]
92;[217, 239, 0.5773502691896257]
92;[218, 240, 0.5773502691896257]
92;[219, 241, 0.5773502691896257]
92;[221, 242, 0.5773502691896257]
92;[222, 243, 0.5773502691896257]
92;[223, 244, 0.5773502691896257]
92;[225, 245, 0.5773502691896257]
92;[227, 246, 0.5773502691896257]
92;[228, 247, 0.5773502691896257]
92;[229, 248, 0.5773502691896257]
92;[230, 249, 0.5773502691896257]
92;[231, 250, 0.5773502691896257]
92;[232, 251, 0.5773502691896257]
92;[233, 252, 0.5773502691896257]
92;[234, 253, 0.5773502691896257]
92;[237, 254, 0.5773502691896257]
92;[238, 255, 0.5773502691896257]
92;[243, 256, 0.5773502691896257]
92;[245, 257, 0.5773502691896257]
92;[248, 258, 0.5773502691896257]
92;[250, 259, 0.5773502691896257]
92;[251, 260, 0.5773502691896257]
92;[252, 261, 0.5773502691896257]
92;[253, 262, 0.5773502691896257]
92;[254, 263, 0.5773502691896257]
92;[255, 264, 0.5773502691896257]
92;[259, 265, 0.5773502691896257]
92;[261, 266, 0.5773502691896257]
92;[263, 267, 0.5773502691896257]
92;[265, 268, 0.5773502691896257]
92;[269, 269, 0.5773502691896257]
92;[271, 270, 0.5773502691896257]
92;[273, 271, 0.5773502691896257]
92;[274, 272, 0.5773502691896257]
92;[278, 273, 0.5773502691896257]
92;[279, 274, 0.5773502691896257]
92;[281, 275, 0.5773502691896257]
92;[282, 276, 0.5773502691896257]
92;[283, 277, 0.5773502691896257]
92;[284, 278, 0.5773502691896257]
92;[286, 279, 0.5773502691896257]
92;[287, 280, 0.5773502691896257]
92;[289, 281, 0.5773502691896257]
92;[290, 282, 0.5773502691896257]
92;[292, 283, 0.5773502691896257]
92;[293, 284, 0.5773502691896257]
92;[295, 285, 0.5773502691896257]
92;[296, 286, 0.5773502691896257]
92;[302, 287, 0.5773502691896257]
92;[308, 288, 0.5773502691896257]
92;[311, 289, 0.5773502691896257]
92;[312, 290, 0.5773502691896257]
92;[313, 291, 0.5773502691896257]
92;[314, 292, 0.5773502691896257]
92;[315, 293, 0.5773502691896257]
92;[316, 294, 0.5773502691896257]
92;[320, 295, 0.5773502691896257]
92;[322, 296, 0.5773502691896257]
92;[323, 297, 0.5773502691896257]
92;[325, 298, 0.5773502691896257]
92;[326, 299, 0.5773502691896257]
92;[327, 300, 0.5773502691896257]
92;[333, 301, 0.5773502691896257]
92;[336, 302, 0.5773502691896257]
92;[337, 303, 0.5773502691896257]
92;[340, 304, 0.5773502691896257]
92;[341, 305, 0.5773502691896257]
92;[342, 306, 0.5773502691896257]
92;[347, 307, 0.5773502691896257]
92;[349, 308, 0.5773502691896257]
92;[352, 309, 0.5773502691896257]
92;[355, 310, 0.5773502691896257]
92;[357, 311, 0.5773502691896257]
92;[358, 312, 0.5773502691896257]
92;[360, 313, 0.5773502691896257]
92;[361, 314, 0.5773502691896257]
92;[363, 315, 0.5773502691896257]
92;[364, 316, 0.5773502691896257]
92;[366, 317, 0.5773502691896257]
92;[367, 318, 0.5773502691896257]
92;[368, 319, 0.5773502691896257]
92;[369, 320, 0.5773502691896257]
92;[371, 321, 0.5773502691896257]
92;[372, 322, 0.5773502691896257]
92;[377, 323, 0.5773502691896257]
92;[383, 324, 0.5773502691896257]
92;[386, 325, 0.5773502691896257]
92;[390, 326, 0.5773502691896257]
92;[391, 327, 0.5773502691896257]
92;[392, 328, 0.5773502691896257]
92;[393, 329, 0.5773502691896257]
92;[394, 330, 0.5773502691896257]
92;[396, 331, 0.5773502691896257]
92;[397, 332, 0.5773502691896257]
92;[400, 333, 0.5773502691896257]
92;[401, 334, 0.5773502691896257]
92;[402, 335, 0.5773502691896257]
92;[407, 336, 0.5773502691896257]
92;[408, 337, 0.5773502691896257]
92;[409, 338, 0.5773502691896257]
92;[410, 339, 0.5773502691896257]
92;[411, 340, 0.5773502691896257]
92;[414, 341, 0.5773502691896257]
92;[416, 342, 0.5773502691896257]
92;[418, 343, 0.5773502691896257]
92;[419, 344, 0.5773502691896257]
92;[420, 345, 0.5773502691896257]
92;[421, 346, 0.5773502691896257]
92;[422, 347, 0.5773502691896257]
92;[424, 348, 0.5773502691896257]
92;[425, 349, 0.5773502691896257]
92;[427, 350, 0.5773502691896257]
92;[429, 351, 0.5773502691896257]
92;[430, 352, 0.5773502691896257]
92;[432, 353, 0.5773502691896257]
92;[436, 354, 0.5773502691896257]
92;[437, 355, 0.5773502691896257]
92;[440, 356, 0.5773502691896257]
92;[442, 357, 0.5773502691896257]
92;[443, 358, 0.5773502691896257]
92;[445, 359, 0.5773502691896257]
92;[447, 360, 0.5773502691896257]
92;[451, 361, 0.5773502691896257]
92;[454, 362, 0.5773502691896257]
92;[455, 363, 0.5773502691896257]
92;[457, 364, 0.5773502691896257]
92;[458, 365, 0.5773502691896257]
92;[459, 366, 0.5773502691896257]
92;[460, 367, 0.5773502691896257]
92;[461, 368, 0.5773502691896257]
92;[462, 369, 0.5773502691896257]
92;[463, 370, 0.5773502691896257]
92;[466, 371, 0.5773502691896257]
92;[467, 372, 0.5773502691896257]
92;[469, 373, 0.5773502691896257]
92;[471, 374, 0.5773502691896257]
92;[478, 375, 0.5773502691896257]
92;[480, 376, 0.5773502691896257]
92;[482, 377, 0.5773502691896257]
92;[484, 378, 0.5773502691896257]
92;[486, 379, 0.5773502691896257]
92;[487, 380, 0.5773502691896257]
92;[489, 381, 0.5773502691896257]
92;[494, 382, 0.5773502691896257]
92;[497, 383, 0.5773502691896257]
92;[499, 384, 0.5773502691896257]
92;[503, 385, 0.5773502691896257]
92;[505, 386, 0.5773502691896257]
92;[506, 387, 0.5773502691896257]
92;[510, 388, 0.5773502691896257]
92;[513, 389, 0.5773502691896257]
92;[515, 390, 0.5773502691896257]
92;[517, 391, 0.5773502691896257]
92;[518, 392, 0.5773502691896257]
92;[520, 393, 0.5773502691896257]
92;[523, 394, 0.5773502691896257]
92;[524, 395, 0.5773502691896257]
92;[528, 396, 0.5773502691896257]
92;[535, 397, 0.5773502691896257]
92;[538, 398, 0.5773502691896257]
92;[539, 399, 0.5773502691896257]
92;[541, 400, 0.5773502691896257]
92;[542, 401, 0.5773502691896257]
92;[546, 402, 0.5773502691896257]
92;[548, 403, 0.5773502691896257]
92;[552, 404, 0.5773502691896257]
92;[554, 405, 0.5773502691896257]
92;[555, 406, 0.5773502691896257]
92;[556, 407, 0.5773502691896257]
92;[559, 408, 0.5773502691896257]
92;[562, 409, 0.5773502691896257]
92;[565, 410, 0.5773502691896257]
92;[568, 411, 0.5773502691896257]
92;[569, 412, 0.5773502691896257]
92;[572, 413, 0.5773502691896257]
92;[573, 414, 0.5773502691896257]
92;[575, 415, 0.5773502691896257]
92;[577, 416, 0.5773502691896257]
92;[579, 417, 0.5773502691896257]
92;[582, 418, 0.5773502691896257]
92;[583, 419, 0.5773502691896257]
92;[584, 420, 0.5773502691896257]
92;[585, 421, 0.5773502691896257]
92;[587, 422, 0.5773502691896257]
92;[589, 423, 0.5773502691896257]
92;[590, 424, 0.5773502691896257]
92;[591, 425, 0.5773502691896257]
92;[594, 426, 0.5773502691896257]
92;[598, 427, 0.5773502691896257]
92;[601, 428, 0.5773502691896257]
92;[605, 429, 0.5773502691896257]
92;[607, 430, 0.5773502691896257]
92;[608, 431, 0.5773502691896257]
92;[611, 432, 0.5773502691896257]
92;[612, 433, 0.5773502691896257]
92;[613, 434, 0.5773502691896257]
92;[614, 435, 0.5773502691896257]
92;[616, 436, 0.5773502691896257]
92;[618, 437, 0.5773502691896257]
92;[623, 438, 0.5773502691896257]
92;[626, 439, 0.5773502691896257]
92;[629, 440, 0.5773502691896257]
92;[630, 441, 0.5773502691896257]
92;[631, 442, 0.5773502691896257]
92;[633, 443, 0.5773502691896257]
92;[636, 444, 0.5773502691896257]
92;[639, 445, 0.5773502691896257]
92;[640, 446, 0.5773502691896257]
92;[647, 447, 0.5773502691896257]
92;[650, 448, 0.5773502691896257]
92;[651, 449, 0.5773502691896257]
92;[653, 450, 0.5773502691896257]
92;[657, 451, 0.5773502691896257]
92;[658, 452, 0.5773502691896257]
92;[659, 453, 0.5773502691896257]
92;[667, 454, 0.5773502691896257]
92;[668, 455, 0.5773502691896257]
92;[669, 456, 0.5773502691896257]
92;[670, 457, 0.5773502691896257]
92;[672, 458, 0.5773502691896257]
92;[673, 459, 0.5773502691896257]
92;[675, 460, 0.5773502691896257]
92;[677, 461, 0.5773502691896257]
92;[683, 462, 0.5773502691896257]
92;[684, 463, 0.5773502691896257]
92;[685, 464, 0.5773502691896257]
92;[686, 465, 0.5773502691896257]
92;[687, 466, 0.5773502691896257]
92;[689, 467, 0.5773502691896257]
92;[693, 468, 0.5773502691896257]
92;[694, 469, 0.5773502691896257]
92;[695, 470, 0.5773502691896257]
92;[696, 471, 0.5773502691896257]
92;[698, 472, 0.5773502691896257]
92;[700, 473, 0.5773502691896257]
92;[702, 474, 0.5773502691896257]
92;[703, 475, 0.5773502691896257]
92;[705, 476, 0.5773502691896257]
92;[706, 477, 0.5773502691896257]
92;[707, 478, 0.5773502691896257]
92;[710, 479, 0.5773502691896257]
92;[715, 480, 0.5773502691896257]
92;[717, 481, 0.5773502691896257]
92;[719, 482, 0.5773502691896257]
92;[722, 483, 0.5773502691896257]
92;[726, 484, 0.5773502691896257]
92;[727, 485, 0.5773502691896257]
92;[728, 486, 0.5773502691896257]
92;[730, 487, 0.5773502691896257]
92;[733, 488, 0.5773502691896257]
92;[734, 489, 0.5773502691896257]
92;[736, 490, 0.5773502691896257]
92;[737, 491, 0.5773502691896257]
92;[742, 492, 0.5773502691896257]
92;[743, 493, 0.5773502691896257]
92;[747, 494, 0.5773502691896257]
92;[748, 495, 0.5773502691896257]
92;[749, 496, 0.5773502691896257]
92;[750, 497, 0.5773502691896257]
92;[751, 498, 0.5773502691896257]
92;[752, 499, 0.5773502691896257]
92;[753, 500, 0.5773502691896257]
92;[754, 501, 0.5773502691896257]
92;[757, 502, 0.5773502691896257]
92;[758, 503, 0.5773502691896257]
92;[762, 504, 0.5773502691896257]
92;[764, 505, 0.5773502691896257]
92;[769, 506, 0.5773502691896257]
92;[770, 507, 0.5773502691896257]
92;[771, 508, 0.5773502691896257]
92;[772, 509, 0.5773502691896257]
92;[775, 510, 0.5773502691896257]
92;[780, 511, 0.5773502691896257]
92;[784, 512, 0.5773502691896257]
92;[785, 513, 0.5773502691896257]
92;[790, 514, 0.5773502691896257]
92;[793, 515, 0.5773502691896257]
92;[794, 516, 0.5773502691896257]
92;[800, 517, 0.5773502691896257]
92;[802, 518, 0.5773502691896257]
92;[805, 519, 0.5773502691896257]
92;[806, 520, 0.5773502691896257]
92;[807, 521, 0.5773502691896257]
92;[812, 522, 0.5773502691896257]
92;[813, 523, 0.5773502691896257]
92;[822, 524, 0.5773502691896257]
92;[824, 525, 0.5773502691896257]
92;[826, 526, 0.5773502691896257]
92;[828, 527, 0.5773502691896257]
92;[829, 528, 0.5773502691896257]
92;[830, 529, 0.5773502691896257]
92;[832, 530, 0.5773502691896257]
92;[833, 531, 0.5773502691896257]
92;[836, 532, 0.5773502691896257]
92;[838, 533, 0.5773502691896257]
92;[841, 534, 0.5773502691896257]
92;[843, 535, 0.5773502691896257]
92;[844, 536, 0.5773502691896257]
92;[847, 537, 0.5773502691896257]
92;[848, 538, 0.5773502691896257]
92;[851, 539, 0.5773502691896257]
92;[852, 540, 0.5773502691896257]
92;[855, 541, 0.5773502691896257]
92;[859, 542, 0.5773502691896257]
92;[860, 543, 0.5773502691896257]
92;[862, 544, 0.5773502691896257]
92;[863, 545, 0.5773502691896257]
92;[865, 546, 0.5773502691896257]
92;[867, 547, 0.5773502691896257]
92;[870, 548, 0.5773502691896257]
92;[873, 549, 0.5773502691896257]
92;[874, 550, 0.5773502691896257]
92;[876, 551, 0.5773502691896257]
92;[882, 552, 0.5773502691896257]
92;[883, 553, 0.5773502691896257]
92;[884, 554, 0.5773502691896257]
92;[886, 555, 0.5773502691896257]
92;[888, 556, 0.5773502691896257]
92;[889, 557, 0.5773502691896257]
92;[890, 558, 0.5773502691896257]
92;[895, 559, 0.5773502691896257]
92;[896, 560, 0.5773502691896257]
92;[897, 561, 0.5773502691896257]
92;[898, 562, 0.5773502691896257]
92;[899, 563, 0.5773502691896257]
92;[901, 564, 0.5773502691896257]
92;[902, 565, 0.5773502691896257]
92;[903, 566, 0.5773502691896257]
92;[904, 567, 0.5773502691896257]
92;[905, 568, 0.5773502691896257]
92;[906, 569, 0.5773502691896257]
92;[907, 570, 0.5773502691896257]
92;[914, 571, 0.5773502691896257]
92;[915, 572, 0.5773502691896257]
92;[916, 573, 0.5773502691896257]
92;[922, 574, 0.5773502691896257]
92;[923, 575, 0.5773502691896257]
92;[926, 576, 0.5773502691896257]
92;[929, 577, 0.5773502691896257]
92;[931, 578, 0.5773502691896257]
92;[934, 579, 0.5773502691896257]
92;[936, 580, 0.5773502691896257]
92;[937, 581, 0.5773502691896257]
92;[944, 582, 0.5773502691896257]
92;[946, 583, 0.5773502691896257]
92;[947, 584, 0.5773502691896257]
92;[955, 585, 0.5773502691896257]
92;[958, 586, 0.5773502691896257]
92;[959, 587, 0.5773502691896257]
92;[962, 588, 0.5773502691896257]
92;[963, 589, 0.5773502691896257]
92;[964, 590, 0.5773502691896257]
92;[965, 591, 0.5773502691896257]
92;[967, 592, 0.5773502691896257]
92;[968, 593, 0.5773502691896257]
92;[969, 594, 0.5773502691896257]
92;[970, 595, 0.5773502691896257]
92;[972, 596, 0.5773502691896257]
92;[976, 597, 0.5773502691896257]
92;[981, 598, 0.5773502691896257]
92;[982, 599, 0.5773502691896257]
92;[986, 600, 0.5773502691896257]
92;[987, 601, 0.5773502691896257]
92;[988, 602, 0.5773502691896257]
92;[989, 603, 0.5773502691896257]
92;[992, 604, 0.5773502691896257]
92;[993, 605, 0.5773502691896257]
92;[995, 606, 0.5773502691896257]
92;[998, 607, 0.5773502691896257]
92;[999, 608, 0.5773502691896257]
92;[1000, 609, 0.5773502691896257]
92;[1005, 610, 0.5773502691896257]
92;[1009, 611, 0.5773502691896257]
92;[1010, 612, 0.5773502691896257]
92;[1012, 613, 0.5773502691896257]
92;[1016, 614, 0.5773502691896257]
92;[1017, 615, 0.5773502691896257]
92;[1019, 616, 0.5773502691896257]
92;[1021, 617, 0.5773502691896257]
92;[1024, 618, 0.5773502691896257]
92;[1025, 619, 0.5773502691896257]
92;[1029, 620, 0.5773502691896257]
92;[1030, 621, 0.5773502691896257]
92;[1032, 622, 0.5773502691896257]
92;[1033, 623, 0.5773502691896257]
92;[1034, 624, 0.5773502691896257]
92;[1040, 625, 0.5773502691896257]
92;[1041, 626, 0.5773502691896257]
92;[1042, 627, 0.5773502691896257]
92;[1043, 628, 0.5773502691896257]
92;[1046, 629, 0.5773502691896257]
92;[1047, 630, 0.5773502691896257]
92;[1048, 631, 0.5773502691896257]
92;[1050, 632, 0.5773502691896257]
92;[1051, 633, 0.5773502691896257]
92;[1052, 634, 0.5773502691896257]
92;[1053, 635, 0.5773502691896257]
92;[1055, 636, 0.5773502691896257]
92;[1056, 637, 0.5773502691896257]
92;[1057, 638, 0.5773502691896257]
92;[1058, 639, 0.5773502691896257]
92;[1062, 640, 0.5773502691896257]
92;[1066, 641, 0.5773502691896257]
92;[1067, 642, 0.5773502691896257]
92;[1070, 643, 0.5773502691896257]
92;[1071, 644, 0.5773502691896257]
92;[1073, 645, 0.5773502691896257]
92;[1074, 646, 0.5773502691896257]
92;[1075, 647, 0.5773502691896257]
92;[1076, 648, 0.5773502691896257]
92;[1077, 649, 0.5773502691896257]
92;[1078, 650, 0.5773502691896257]
92;[1081, 651, 0.5773502691896257]
92;[1082, 652, 0.5773502691896257]
92;[1084, 653, 0.5773502691896257]
92;[1091, 654, 0.5773502691896257]
92;[1095, 655, 0.5773502691896257]
92;[1096, 656, 0.5773502691896257]
92;[1099, 657, 0.5773502691896257]
92;[1101, 658, 0.5773502691896257]
92;[1102, 659, 0.5773502691896257]
92;[1103, 660, 0.5773502691896257]
92;[1104, 661, 0.5773502691896257]
92;[1105, 662, 0.5773502691896257]
92;[1106, 663, 0.5773502691896257]
92;[1108, 664, 0.5773502691896257]
92;[1110, 665, 0.5773502691896257]
92;[1111, 666, 0.5773502691896257]
92;[1112, 667, 0.5773502691896257]
92;[1114, 668, 0.5773502691896257]
92;[1115, 669, 0.5773502691896257]
92;[1116, 670, 0.5773502691896257]
92;[1117, 671, 0.5773502691896257]
92;[1118, 672, 0.5773502691896257]
92;[1119, 673, 0.5773502691896257]
92;[1124, 674, 0.5773502691896257]
92;[1125, 675, 0.5773502691896257]
92;[1126, 676, 0.5773502691896257]
92;[1127, 677, 0.5773502691896257]
92;[1128, 678, 0.5773502691896257]
92;[1129, 679, 0.5773502691896257]
92;[1131, 680, 0.5773502691896257]
92;[1132, 681, 0.5773502691896257]
92;[1134, 682, 0.5773502691896257]
92;[1135, 683, 0.5773502691896257]
92;[1136, 684, 0.5773502691896257]
92;[1137, 685, 0.5773502691896257]
92;[1138, 686, 0.5773502691896257]
92;[1140, 687, 0.5773502691896257]
92;[1141, 688, 0.5773502691896257]
92;[1146, 689, 0.5773502691896257]
92;[1152, 690, 0.5773502691896257]
92;[1155, 691, 0.5773502691896257]
92;[1157, 692, 0.5773502691896257]
92;[1159, 693, 0.5773502691896257]
92;[1161, 694, 0.5773502691896257]
92;[1162, 695, 0.5773502691896257]
92;[1163, 696, 0.5773502691896257]
92;[1164, 697, 0.5773502691896257]
92;[1165, 698, 0.5773502691896257]
92;[1167, 699, 0.5773502691896257]
92;[1168, 700, 0.5773502691896257]
92;[1169, 701, 0.5773502691896257]
92;[1170, 702, 0.5773502691896257]
92;[1171, 703, 0.5773502691896257]
92;[1172, 704, 0.5773502691896257]
92;[1175, 705, 0.5773502691896257]
92;[1179, 706, 0.5773502691896257]
92;[1180, 707, 0.5773502691896257]
92;[1181, 708, 0.5773502691896257]
92;[1188, 709, 0.5773502691896257]
92;[1190, 710, 0.5773502691896257]
92;[1191, 711, 0.5773502691896257]
92;[1198, 712, 0.5773502691896257]
92;[1200, 713, 0.5773502691896257]
92;[1201, 714, 0.5773502691896257]
92;[1210, 715, 0.5773502691896257]
92;[1214, 716, 0.5773502691896257]
92;[1215, 717, 0.5773502691896257]
92;[1218, 718, 0.5773502691896257]
92;[1220, 719, 0.5773502691896257]
92;[1222, 720, 0.5773502691896257]
